Population: 400
Percentage of population that is vaccinated: 0.9
Virus Name: Ebola
Virus Mortality Rate: 0.7
Virus Reproduction Rate: 0.25
Time step 0 ended, beginning 1
187 didn't infect 55 because vaccinated 
187 didn't infect 315 because vaccinated 
187 didn't infect 379 because vaccinated 
187 didn't infect 300 because vaccinated 
187 didn't infect 122 because vaccinated 
187 didn't infect 124 because vaccinated 
187 didn't infect 25 because vaccinated 
187 didn't infect 342 because vaccinated 
187 didn't infect 271 because vaccinated 
187 didn't infect 115 because vaccinated 
187 infects 326 
187 didn't infect 51 because vaccinated 
187 didn't infect 211 because vaccinated 
187 didn't infect 169 because vaccinated 
187 didn't infect 367 because vaccinated 
187 didn't infect 241 because vaccinated 
187 didn't infect 51 because vaccinated 
187 didn't infect 348 because vaccinated 
187 didn't infect 394 because vaccinated 
187 didn't infect 70 because vaccinated 
187 didn't infect 2 because vaccinated 
187 didn't infect 281 because vaccinated 
187 didn't infect 80 because vaccinated 
187 didn't infect 208 because vaccinated 
187 didn't infect 334 because vaccinated 
187 didn't infect 243 because vaccinated 
187 didn't infect 244 because vaccinated 
187 didn't infect 333 because vaccinated 
187 didn't infect 102 because vaccinated 
187 didn't infect 387 because vaccinated 
187 didn't infect 147 because vaccinated 
187 didn't infect 164 because vaccinated 
187 didn't infect 146 because vaccinated 
187 didn't infect 330 because vaccinated 
187 didn't infect 30 because vaccinated 
187 didn't infect 45 because vaccinated 
187 didn't infect 333 because vaccinated 
187 didn't infect 293 because vaccinated 
187 didn't infect 118 because vaccinated 
187 didn't infect 273 because vaccinated 
187 didn't infect 378 because vaccinated 
187 didn't infect 370 because vaccinated 
187 didn't infect 19 because vaccinated 
187 didn't infect 89 because vaccinated 
187 didn't infect 213 because vaccinated 
187 didn't infect 90 because vaccinated 
187 didn't infect 18 because vaccinated 
187 didn't infect 203 because vaccinated 
187 didn't infect 95 because vaccinated 
187 didn't infect 383 because vaccinated 
187 didn't infect 148 because vaccinated 
187 didn't infect 19 because vaccinated 
187 didn't infect 4 because vaccinated 
187 didn't infect 152 because vaccinated 
187 didn't infect 290 because vaccinated 
187 didn't infect 171 because vaccinated 
187 didn't infect 145 because vaccinated 
187 didn't infect 232 because vaccinated 
187 didn't infect 328 because vaccinated 
187 didn't infect 278 because vaccinated 
187 didn't infect 268 because vaccinated 
187 didn't infect 252 because vaccinated 
187 didn't infect 68 because vaccinated 
187 didn't infect 258 because vaccinated 
187 didn't infect 239 because vaccinated 
187 didn't infect 139 because vaccinated 
187 didn't infect 98 because vaccinated 
187 didn't infect 57 because vaccinated 
187 didn't infect 169 because vaccinated 
187 didn't infect 83 because vaccinated 
187 didn't infect 374 because already sick 
187 didn't infect 234 because already sick 
187 didn't infect 331 because vaccinated 
187 didn't infect 131 because vaccinated 
187 didn't infect 367 because vaccinated 
187 didn't infect 95 because vaccinated 
187 didn't infect 7 because vaccinated 
187 didn't infect 377 because vaccinated 
187 didn't infect 172 because vaccinated 
187 didn't infect 151 because vaccinated 
187 didn't infect 290 because vaccinated 
187 didn't infect 98 because vaccinated 
187 didn't infect 89 because vaccinated 
187 didn't infect 312 because vaccinated 
187 didn't infect 327 because vaccinated 
187 didn't infect 207 because vaccinated 
187 didn't infect 218 because vaccinated 
187 didn't infect 263 because vaccinated 
187 didn't infect 167 because vaccinated 
187 didn't infect 44 because vaccinated 
187 didn't infect 205 because already sick 
187 didn't infect 342 because vaccinated 
187 didn't infect 48 because vaccinated 
187 didn't infect 94 because vaccinated 
205 didn't infect 71 because vaccinated 
205 didn't infect 244 because vaccinated 
205 didn't infect 165 because vaccinated 
205 didn't infect 127 because vaccinated 
205 didn't infect 133 because vaccinated 
205 didn't infect 196 because vaccinated 
205 didn't infect 120 because vaccinated 
205 didn't infect 228 because vaccinated 
205 didn't infect 385 because vaccinated 
205 didn't infect 136 because vaccinated 
205 didn't infect 168 because already sick 
205 didn't infect 154 because vaccinated 
205 didn't infect 298 because vaccinated 
205 didn't infect 370 because vaccinated 
205 didn't infect 293 because vaccinated 
205 didn't infect 5 because vaccinated 
205 didn't infect 133 because vaccinated 
205 didn't infect 334 because vaccinated 
205 didn't infect 184 because vaccinated 
205 didn't infect 354 because vaccinated 
205 didn't infect 120 because vaccinated 
205 didn't infect 31 because vaccinated 
205 didn't infect 341 because vaccinated 
205 didn't infect 60 because vaccinated 
205 didn't infect 238 because vaccinated 
205 didn't infect 157 because vaccinated 
205 didn't infect 81 because vaccinated 
205 didn't infect 257 because vaccinated 
205 didn't infect 360 because vaccinated 
205 didn't infect 394 because vaccinated 
205 didn't infect 159 because vaccinated 
205 didn't infect 353 because vaccinated 
205 didn't infect 60 because vaccinated 
205 didn't infect 327 because vaccinated 
205 didn't infect 151 because vaccinated 
205 didn't infect 188 because vaccinated 
205 didn't infect 314 because vaccinated 
205 didn't infect 113 because vaccinated 
205 didn't infect 112 because vaccinated 
205 didn't infect 68 because vaccinated 
205 didn't infect 244 because vaccinated 
205 didn't infect 78 because vaccinated 
205 didn't infect 232 because vaccinated 
205 didn't infect 382 because vaccinated 
205 didn't infect 310 because vaccinated 
205 didn't infect 191 because vaccinated 
205 didn't infect 212 because vaccinated 
205 didn't infect 359 because already sick 
205 didn't infect 281 because vaccinated 
205 didn't infect 241 because vaccinated 
205 didn't infect 387 because vaccinated 
205 didn't infect 275 because vaccinated 
205 didn't infect 340 because vaccinated 
205 didn't infect 111 because vaccinated 
205 didn't infect 390 because vaccinated 
205 didn't infect 126 because vaccinated 
205 didn't infect 348 because vaccinated 
205 didn't infect 386 because vaccinated 
205 didn't infect 305 because already sick 
205 didn't infect 41 because vaccinated 
205 didn't infect 269 because vaccinated 
205 didn't infect 228 because vaccinated 
205 didn't infect 270 because vaccinated 
205 didn't infect 360 because vaccinated 
205 didn't infect 185 because vaccinated 
205 didn't infect 39 because vaccinated 
205 didn't infect 288 because vaccinated 
205 didn't infect 57 because vaccinated 
205 didn't infect 31 because vaccinated 
205 didn't infect 280 because vaccinated 
205 didn't infect 258 because vaccinated 
205 didn't infect 103 because already sick 
205 didn't infect 293 because vaccinated 
205 didn't infect 274 because vaccinated 
205 infects 76 
205 didn't infect 266 because vaccinated 
205 didn't infect 226 because vaccinated 
205 didn't infect 59 because vaccinated 
205 didn't infect 348 because vaccinated 
205 didn't infect 105 because vaccinated 
205 didn't infect 367 because vaccinated 
205 didn't infect 298 because vaccinated 
205 didn't infect 250 because vaccinated 
205 didn't infect 46 because vaccinated 
205 didn't infect 261 because vaccinated 
205 didn't infect 228 because vaccinated 
205 didn't infect 28 because vaccinated 
205 didn't infect 232 because vaccinated 
205 didn't infect 67 because vaccinated 
205 didn't infect 262 because vaccinated 
205 didn't infect 212 because vaccinated 
205 didn't infect 233 because vaccinated 
205 didn't infect 288 because vaccinated 
205 didn't infect 29 because already sick 
205 didn't infect 286 because vaccinated 
205 didn't infect 236 because vaccinated 
205 didn't infect 344 because vaccinated 
205 didn't infect 157 because vaccinated 
205 didn't infect 370 because vaccinated 
205 didn't infect 11 because vaccinated 
205 didn't infect 202 because vaccinated 
220 didn't infect 130 because vaccinated 
220 didn't infect 381 because vaccinated 
220 didn't infect 111 because vaccinated 
220 didn't infect 296 because vaccinated 
220 didn't infect 37 because vaccinated 
220 didn't infect 23 because vaccinated 
220 didn't infect 216 because vaccinated 
220 didn't infect 176 because vaccinated 
220 didn't infect 358 because vaccinated 
220 didn't infect 32 because vaccinated 
220 didn't infect 277 because vaccinated 
220 didn't infect 30 because vaccinated 
220 didn't infect 35 because vaccinated 
220 didn't infect 241 because vaccinated 
220 didn't infect 16 because vaccinated 
220 didn't infect 146 because vaccinated 
220 didn't infect 209 because vaccinated 
220 didn't infect 92 because vaccinated 
220 didn't infect 69 because vaccinated 
220 didn't infect 392 because vaccinated 
220 didn't infect 328 because vaccinated 
220 didn't infect 373 because vaccinated 
220 didn't infect 330 because vaccinated 
220 didn't infect 215 because vaccinated 
220 didn't infect 191 because vaccinated 
220 didn't infect 195 because vaccinated 
220 didn't infect 229 because vaccinated 
220 didn't infect 193 because vaccinated 
220 didn't infect 192 because vaccinated 
220 didn't infect 41 because vaccinated 
220 didn't infect 349 because vaccinated 
220 didn't infect 338 because vaccinated 
220 didn't infect 276 because vaccinated 
220 didn't infect 68 because vaccinated 
220 didn't infect 334 because vaccinated 
220 didn't infect 178 because vaccinated 
220 didn't infect 60 because vaccinated 
220 didn't infect 91 because vaccinated 
220 didn't infect 201 because vaccinated 
220 didn't infect 270 because vaccinated 
220 didn't infect 65 because vaccinated 
220 didn't infect 114 because already sick 
220 didn't infect 387 because vaccinated 
220 didn't infect 11 because vaccinated 
220 didn't infect 152 because vaccinated 
220 didn't infect 237 because vaccinated 
220 didn't infect 344 because vaccinated 
220 didn't infect 368 because vaccinated 
220 didn't infect 278 because vaccinated 
220 didn't infect 217 because vaccinated 
220 didn't infect 272 because vaccinated 
220 didn't infect 117 because vaccinated 
220 didn't infect 126 because vaccinated 
220 didn't infect 235 because vaccinated 
220 didn't infect 177 because vaccinated 
220 didn't infect 79 because vaccinated 
220 didn't infect 141 because vaccinated 
220 didn't infect 96 because vaccinated 
220 didn't infect 371 because vaccinated 
220 didn't infect 391 because vaccinated 
220 didn't infect 57 because vaccinated 
220 didn't infect 16 because vaccinated 
220 didn't infect 338 because vaccinated 
220 didn't infect 214 because vaccinated 
220 didn't infect 8 because vaccinated 
220 didn't infect 123 because vaccinated 
220 didn't infect 105 because vaccinated 
220 didn't infect 34 because vaccinated 
220 didn't infect 51 because vaccinated 
220 didn't infect 304 because vaccinated 
220 didn't infect 17 because vaccinated 
220 didn't infect 228 because vaccinated 
220 didn't infect 306 because vaccinated 
220 didn't infect 344 because vaccinated 
220 didn't infect 360 because vaccinated 
220 didn't infect 24 because vaccinated 
220 didn't infect 125 because vaccinated 
220 didn't infect 379 because vaccinated 
220 didn't infect 22 because vaccinated 
220 didn't infect 205 because already sick 
220 didn't infect 224 because vaccinated 
220 didn't infect 119 because vaccinated 
220 didn't infect 386 because vaccinated 
220 didn't infect 397 because vaccinated 
220 didn't infect 28 because vaccinated 
220 didn't infect 71 because vaccinated 
220 didn't infect 257 because vaccinated 
220 didn't infect 148 because vaccinated 
220 didn't infect 119 because vaccinated 
220 didn't infect 374 because already sick 
220 didn't infect 294 because vaccinated 
220 didn't infect 163 because vaccinated 
220 didn't infect 295 because vaccinated 
220 didn't infect 306 because vaccinated 
220 didn't infect 395 because vaccinated 
220 didn't infect 164 because vaccinated 
220 didn't infect 121 because vaccinated 
220 didn't infect 154 because vaccinated 
220 didn't infect 73 because vaccinated 
220 didn't infect 338 because vaccinated 
220 didn't infect 266 because vaccinated 
234 didn't infect 113 because vaccinated 
234 didn't infect 211 because vaccinated 
234 didn't infect 153 because vaccinated 
234 didn't infect 140 because vaccinated 
234 didn't infect 31 because vaccinated 
234 didn't infect 285 because vaccinated 
234 didn't infect 302 because vaccinated 
234 didn't infect 376 because vaccinated 
